time,uniswap_volume,bybit_volume,uniswap_min_price,uniswap_max_price,bybit_min_price,bybit_max_price
2025-07-16T08:00:00Z,0.0,0.0,,,,
2025-07-16T09:00:00Z,0.0,0.0,,,,
2025-07-16T10:00:00Z,0.0,0.0,,,,
2025-07-16T11:00:00Z,0.0,0.0,,,,
2025-07-16T12:00:00Z,0.0,0.0,,,,
2025-07-16T13:00:00Z,0.0,0.0,,,,
2025-07-16T14:00:00Z,0.0,0.0,,,,
2025-07-16T15:00:00Z,0.0,0.0,,,,
2025-07-16T16:00:00Z,0.0,0.0,,,,
2025-07-16T17:00:00Z,0.0,0.0,,,,
2025-07-16T18:00:00Z,0.0,0.0,,,,
2025-07-16T19:00:00Z,0.0,0.0,,,,
2025-07-16T20:00:00Z,0.0,0.0,,,,
2025-07-16T21:00:00Z,0.0,0.0,,,,
2025-07-16T22:00:00Z,0.0,0.0,,,,
2025-07-16T23:00:00Z,0.0,0.0,,,,
2025-07-17T00:00:00Z,0.0,0.0,,,,
2025-07-17T01:00:00Z,0.0,0.0,,,,
2025-07-17T02:00:00Z,0.0,0.0,,,,
2025-07-17T03:00:00Z,0.0,0.0,,,,
2025-07-17T04:00:00Z,0.0,0.0,,,,
2025-07-17T05:00:00Z,0.0,0.0,,,,
2025-07-17T06:00:00Z,0.0,0.0,,,,
2025-07-17T07:00:00Z,0.0,0.0,,,,
2025-07-17T08:00:00Z,0.0,0.0,,,,
2025-07-17T09:00:00Z,0.0,0.0,,,,
2025-07-17T10:00:00Z,0.0,0.0,,,,
2025-07-17T11:00:00Z,0.0,0.0,,,,
2025-07-17T12:00:00Z,0.0,0.0,,,,
2025-07-17T13:00:00Z,0.0,0.0,,,,
2025-07-17T14:00:00Z,0.0,0.0,,,,
2025-07-17T15:00:00Z,0.0,0.0,,,,
2025-07-17T16:00:00Z,0.0,0.0,,,,
2025-07-17T17:00:00Z,0.0,0.0,,,,
2025-07-17T18:00:00Z,0.0,0.0,,,,
2025-07-17T19:00:00Z,0.0,0.0,,,,
2025-07-17T20:00:00Z,0.0,0.0,,,,
2025-07-17T21:00:00Z,0.0,0.0,,,,
2025-07-17T22:00:00Z,0.0,0.0,,,,
2025-07-17T23:00:00Z,0.0,0.0,,,,
2025-07-18T00:00:00Z,0.0,0.0,,,,
2025-07-18T01:00:00Z,0.0,0.0,,,,
2025-07-18T02:00:00Z,0.0,0.0,,,,
2025-07-18T03:00:00Z,0.0,0.0,,,,
2025-07-18T04:00:00Z,0.0,0.0,,,,
2025-07-18T05:00:00Z,930373.100802,0.0,0.99889,0.998947,,
2025-07-18T06:00:00Z,387751.942677,0.0,0.998938,0.99896,,
2025-07-18T07:00:00Z,9432589.748271,0.0,0.998,0.998995,,
2025-07-18T08:00:00Z,898171.521547,0.0,0.998932,0.998995,,
2025-07-18T09:00:00Z,0.0,0.0,,,,
2025-07-18T10:00:00Z,0.0,1107704.0,,,0.9951,0.9989
2025-07-18T11:00:00Z,0.0,0.0,,,,
2025-07-18T12:00:00Z,0.0,0.0,,,,
2025-07-18T13:00:00Z,0.0,0.0,,,,
2025-07-18T14:00:00Z,0.0,0.0,,,,
2025-07-18T15:00:00Z,0.0,0.0,,,,
2025-07-18T16:00:00Z,0.0,0.0,,,,
2025-07-18T17:00:00Z,0.0,0.0,,,,
2025-07-18T18:00:00Z,0.0,0.0,,,,
2025-07-18T19:00:00Z,0.0,0.0,,,,
2025-07-18T20:00:00Z,0.0,0.0,,,,
2025-07-18T21:00:00Z,0.0,0.0,,,,
2025-07-18T22:00:00Z,0.0,0.0,,,,
2025-07-18T23:00:00Z,0.0,0.0,,,,
2025-07-19T00:00:00Z,0.0,0.0,,,,
2025-07-19T01:00:00Z,0.0,0.0,,,,
2025-07-19T02:00:00Z,0.0,0.0,,,,
2025-07-19T03:00:00Z,0.0,0.0,,,,
2025-07-19T04:00:00Z,0.0,0.0,,,,
2025-07-19T05:00:00Z,0.0,0.0,,,,
2025-07-19T06:00:00Z,0.0,0.0,,,,
2025-07-19T07:00:00Z,0.0,0.0,,,,
2025-07-19T08:00:00Z,0.0,0.0,,,,
2025-07-19T09:00:00Z,0.0,0.0,,,,
2025-07-19T10:00:00Z,0.0,0.0,,,,
2025-07-19T11:00:00Z,0.0,0.0,,,,
2025-07-19T12:00:00Z,0.0,0.0,,,,
2025-07-19T13:00:00Z,0.0,0.0,,,,
2025-07-19T14:00:00Z,0.0,0.0,,,,
2025-07-19T15:00:00Z,0.0,0.0,,,,
2025-07-19T16:00:00Z,0.0,0.0,,,,
2025-07-19T17:00:00Z,0.0,0.0,,,,
2025-07-19T18:00:00Z,0.0,0.0,,,,
2025-07-19T19:00:00Z,0.0,0.0,,,,
2025-07-19T20:00:00Z,0.0,0.0,,,,
2025-07-19T21:00:00Z,0.0,0.0,,,,
2025-07-19T22:00:00Z,0.0,0.0,,,,
2025-07-19T23:00:00Z,0.0,0.0,,,,
2025-07-20T00:00:00Z,0.0,0.0,,,,
2025-07-20T01:00:00Z,0.0,0.0,,,,
2025-07-20T02:00:00Z,0.0,0.0,,,,
2025-07-20T03:00:00Z,0.0,0.0,,,,
2025-07-20T04:00:00Z,0.0,0.0,,,,
2025-07-20T05:00:00Z,0.0,0.0,,,,
2025-07-20T06:00:00Z,0.0,0.0,,,,
2025-07-20T07:00:00Z,0.0,0.0,,,,
2025-07-20T08:00:00Z,0.0,0.0,,,,
2025-07-20T09:00:00Z,0.0,0.0,,,,
2025-07-20T10:00:00Z,0.0,0.0,,,,
2025-07-20T11:00:00Z,0.0,0.0,,,,
2025-07-20T12:00:00Z,0.0,0.0,,,,
2025-07-20T13:00:00Z,0.0,0.0,,,,
2025-07-20T14:00:00Z,0.0,0.0,,,,
2025-07-20T15:00:00Z,0.0,0.0,,,,
2025-07-20T16:00:00Z,0.0,0.0,,,,
2025-07-20T17:00:00Z,0.0,0.0,,,,
2025-07-20T18:00:00Z,0.0,0.0,,,,
2025-07-20T19:00:00Z,0.0,0.0,,,,
2025-07-20T20:00:00Z,0.0,0.0,,,,
2025-07-20T21:00:00Z,0.0,0.0,,,,
2025-07-20T22:00:00Z,0.0,0.0,,,,
2025-07-20T23:00:00Z,13353552.23612,0.0,0.799524,0.998414,,
2025-07-21T00:00:00Z,6414636.363128,0.0,0.988528,0.998878,,
2025-07-21T01:00:00Z,0.0,0.0,,,,
2025-07-21T02:00:00Z,0.0,0.0,,,,
2025-07-21T03:00:00Z,0.0,0.0,,,,
2025-07-21T04:00:00Z,0.0,0.0,,,,
2025-07-21T05:00:00Z,0.0,0.0,,,,
2025-07-21T06:00:00Z,0.0,0.0,,,,
2025-07-21T07:00:00Z,0.0,0.0,,,,
2025-07-21T08:00:00Z,0.0,0.0,,,,
2025-07-21T09:00:00Z,0.0,0.0,,,,
2025-07-21T10:00:00Z,0.0,0.0,,,,
2025-07-21T11:00:00Z,0.0,0.0,,,,
2025-07-21T12:00:00Z,0.0,0.0,,,,
2025-07-21T13:00:00Z,0.0,0.0,,,,
2025-07-21T14:00:00Z,0.0,0.0,,,,
2025-07-21T15:00:00Z,0.0,0.0,,,,
2025-07-21T16:00:00Z,0.0,0.0,,,,
2025-07-21T17:00:00Z,0.0,0.0,,,,
2025-07-21T18:00:00Z,0.0,0.0,,,,
2025-07-21T19:00:00Z,0.0,0.0,,,,
2025-07-21T20:00:00Z,0.0,0.0,,,,
2025-07-21T21:00:00Z,0.0,0.0,,,,
2025-07-21T22:00:00Z,0.0,0.0,,,,
2025-07-21T23:00:00Z,0.0,0.0,,,,
2025-07-22T00:00:00Z,0.0,0.0,,,,
2025-07-22T01:00:00Z,0.0,0.0,,,,
2025-07-22T02:00:00Z,0.0,0.0,,,,
2025-07-22T03:00:00Z,0.0,0.0,,,,
2025-07-22T04:00:00Z,0.0,0.0,,,,
2025-07-22T05:00:00Z,0.0,0.0,,,,
